channel,mean,min,max,cv,variance,std,skewness,kurtosis,n,path,flat
Ex_642_Em_2,21.7094170927684,0,2165,0.542887882638401,138.904597923067,11.785779478807,18.2722647506588,1469.42649896615,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029330.raw,no
Ex_642_Em_2,21.7119564645727,0,1766,0.532519292454558,133.680669396693,11.5620356943184,16.3278836484548,1177.88387429081,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029340.raw,no
Ex_642_Em_2,21.7195634769905,0,1334,0.50797284945391,121.725953669478,11.0329485483019,10.4349349575808,494.020370247273,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029350.raw,no
Ex_642_Em_2,21.7663585098612,0,1160,0.493266287745863,115.274812757026,10.7366108599048,8.86726091022839,383.311557581796,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029360.raw,no
Ex_642_Em_2,21.7513285609934,0,968,0.493401460521507,115.178770602718,10.7321372802773,7.97719356963885,289.530712188803,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029370.raw,no
Ex_642_Em_2,21.7520248356465,0,887,0.487907415374467,112.635221724795,10.6129742167215,6.89125922673777,210.755675490305,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029380.raw,no
Ex_642_Em_2,21.778996055515,0,1281,0.478715872929703,108.700456511586,10.4259511082484,7.36731054126297,327.986859383267,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029400.raw,no
Ex_642_Em_2,21.775580715851,0,1608,0.482046077415799,110.183508646263,10.4968332675271,8.45568375179808,478.983069662485,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029410.raw,no
Ex_642_Em_2,21.8514179693207,0,1069,0.480438181661235,110.213368877126,10.4982555159001,6.92874616581132,237.856407187604,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029420.raw,no
Ex_642_Em_2,21.8528458728999,0,835,0.488238457833371,113.83609141484,10.669399768255,7.41025978245883,243.213654603767,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029430.raw,no
Ex_642_Em_2,21.8990688093499,0,1223,0.495300256813045,117.649044055906,10.8466144052375,9.10167493754386,392.068059717541,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029440.raw,no
Ex_642_Em_2,21.9324625273923,0,1265,0.497752331291394,119.179455688904,10.9169343539706,9.1593957889199,408.099887310017,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029450.raw,no
Ex_642_Em_2,21.9753829072316,0,1032,0.504081717902001,122.708541904819,11.0773887674316,9.81889151324816,412.44530056062,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029460.raw,no
Ex_642_Em_2,22.0224303871439,0,1517,0.521354155076537,131.82451128957,11.4814855872213,13.4578947079693,816.7610560084,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029470.raw,no
Ex_642_Em_2,22.0492981738495,0,1344,0.525706657219118,134.362010701599,11.591462837002,12.8376831036813,658.353793326102,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029480.raw,no
Ex_642_Em_2,22.0827596785975,0,1679,0.530636141362903,137.309423825934,11.7179103864953,13.2412400072446,739.772214502413,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029490.raw,no
Ex_642_Em_2,22.1218661796932,0,2324,0.536908344360933,141.072976266965,11.8774145447132,19.7286291272333,2034.155661457,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029500.raw,no
Ex_642_Em_2,22.1120742147553,0,2376,0.537587762372649,141.30506020459,11.8871804985282,20.2307494410165,2181.484335312,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029510.raw,no
Ex_642_Em_2,22.1961899196494,0,1811,0.52869224600948,137.70913368172,11.7349535014724,14.1225903966575,941.348947383834,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029520.raw,no
Ex_642_Em_2,22.1765513513513,0,1197,0.53870790275025,142.723245901781,11.9466834687197,13.0462212723832,610.01676267008,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029530.raw,no
Ex_642_Em_2,22.2450451424397,0,1346,0.550599008137395,150.015948500065,12.2480997913989,15.6150910576349,835.35362036209,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029540.raw,no
Ex_642_Em_2,22.2491365960555,0,1380,0.549654881817709,149.5569169483,12.229346546251,15.0366619550804,779.897101945743,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029550.raw,no
Ex_642_Em_2,22.2362249817385,0,1150,0.535304853888122,141.685198104299,11.9031591648729,12.4958299331697,561.829410121581,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029560.raw,no
Ex_642_Em_2,22.2232932067202,0,1369,0.527243822786457,137.290293333108,11.7170940652155,10.7054779883908,436.742099217594,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029570.raw,no
Ex_642_Em_2,22.2692470416362,0,1609,0.532000413382325,140.357300145194,11.8472486318636,12.3871407604016,596.600345146524,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029580.raw,no
Ex_642_Em_2,22.3786913075237,0,1688,0.547863015541228,150.318813293551,12.2604573036062,16.9819727655096,1090.94566172804,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029600.raw,no
Ex_642_Em_2,22.3729776479182,0,2785,0.575413557889934,165.732529378326,12.8737146689806,29.9772643670954,3319.6505098343,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029610.raw,no
Ex_642_Em_2,22.391607596786,0,3543,0.624226017511854,195.368382677395,13.9774240358299,58.9354114316294,10161.6657771425,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029620.raw,no
Ex_642_Em_2,22.3972970051132,0,4578,0.700719847356941,246.308872199698,15.694230538631,87.2626899426616,17304.9711538723,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029630.raw,no
Ex_642_Em_2,22.4536929145362,0,6079,0.823619070678515,342.001763616367,18.493289691571,123.121888075345,27570.3945427369,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029640.raw,no
Ex_642_Em_2,22.4944502556611,0,5250,0.789822393700248,315.652805621903,17.7666205458974,112.955245906206,24211.1244113599,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029650.raw,no
Ex_642_Em_2,22.5300619430241,0,3417,0.650293601939808,214.656346727017,14.6511551328561,57.0579584186751,8669.73938959693,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029660.raw,no
Ex_642_Em_2,22.5508224981739,0,2443,0.600280928483129,183.245730366807,13.536828667262,33.3930470589278,3406.53945944823,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029670.raw,no
Ex_642_Em_2,22.5603830533236,0,1678,0.573245469607289,167.253109548846,12.9326373779228,21.77837658673,1515.0858538146,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029680.raw,no
Ex_642_Em_2,22.6055982468955,0,1168,0.553091797711118,156.324283144448,12.5029709727108,14.7705949125465,710.755079994217,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029690.raw,no
Ex_642_Em_2,22.6497861212564,0,1627,0.549826953886523,155.088738431608,12.4534629092316,15.19721017644,860.078271902876,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029700.raw,no
Ex_642_Em_2,22.7042547845142,0,1766,0.553281081752487,157.799689712642,12.5618346475601,16.5627878924426,1080.42731109529,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029710.raw,no
Ex_642_Em_2,22.6852783053324,0,1155,0.550258570205583,155.819517039279,12.4827688050079,13.9188913551986,633.906922493965,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029720.raw,no
Ex_642_Em_2,22.7415006574142,0,1383,0.533899676809344,147.420389607893,12.1416798511529,12.1140557599579,546.56923403452,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029730.raw,no
Ex_642_Em_2,22.7336146092038,0,1236,0.516463397548161,137.852955800329,11.7410798396199,9.14852271594112,333.503689304413,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029740.raw,no
Ex_642_Em_2,22.7470211833455,0,982,0.512724569100877,136.024557459612,11.6629566345593,8.26251014475672,270.712907326141,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029750.raw,no
Ex_642_Em_2,22.7699418553689,0,1483,0.515932412597098,138.009654407037,11.7477510361361,10.035412378761,474.174509287266,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029760.raw,no
Ex_642_Em_2,22.8160563915267,0,1146,0.517717464507184,139.529742989879,11.8122708650741,9.40041294426757,359.695356522874,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029770.raw,no
Ex_642_Em_2,22.8422130021914,0,1122,0.520883375353813,141.565473917953,11.8981290091322,9.83162831651652,376.491649988477,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029780.raw,no
Ex_642_Em_2,22.9379479912345,0,1308,0.535943934963472,151.129013866401,12.2934541064097,12.1880109570735,555.414422454424,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029800.raw,no
Ex_642_Em_2,22.9777779401023,0,1632,0.55044069779153,159.969478705833,12.6479041230487,15.1013352592999,867.94184341229,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029810.raw,no
Ex_642_Em_2,23.0541557341125,0,2419,0.575757817783338,176.188732953025,13.2736103963098,22.0889751171964,2030.615118674,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029820.raw,no
Ex_642_Em_2,23.1156958363769,0,3654,0.604024455557057,194.949886920454,13.9624455923901,33.3326468917138,4610.02737828537,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029830.raw,no
Ex_642_Em_2,23.1411783783784,0,3118,0.60358663364462,195.096809672581,13.9677059559751,30.4173191328269,3425.81910107206,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029840.raw,no
Ex_642_Em_2,23.1816292184076,0,2136,0.598162289521286,192.276394691563,13.8663764081162,25.4960668590879,2086.77715641405,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029850.raw,no
Ex_642_Em_2,23.2259427319211,0,3212,0.627719568090776,212.558284449689,14.5793787401826,40.2154478008108,5146.08318358199,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029860.raw,no
Ex_642_Em_2,23.2691094229364,0,3877,0.655633873086675,232.74603439052,15.2560163342375,51.587862282612,7843.38868874521,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029870.raw,no
Ex_642_Em_2,23.2834089116143,0,2884,0.627619222924941,213.543130241449,14.613115008151,37.1561784422079,4172.30193419739,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029880.raw,no
Ex_642_Em_2,23.3786956902849,0,4196,0.657913996634573,236.580424951932,15.3811711176988,54.6347451090514,9252.27461306707,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029890.raw,no
Ex_642_Em_2,23.4238334550767,0,5214,0.698580438036823,267.761901436661,16.3634318355491,78.0186976171169,16528.734560546,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029900.raw,no
Ex_642_Em_2,23.4464131482834,0,3996,0.692716926638998,263.79370428386,16.2417272567871,65.2148829256849,10963.9404448742,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029910.raw,no
Ex_642_Em_2,23.4472102264427,0,4171,0.655362872032899,236.127202758348,15.3664310351606,50.8462256414031,7840.69079697911,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029920.raw,no
Ex_642_Em_2,23.5624710007305,0,4295,0.643629942477591,229.992749818991,15.1655118548301,46.2243809298315,7665.9403175481,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029930.raw,no
Ex_642_Em_2,23.6373992695398,0,4552,0.70165556472212,275.072598452446,16.5853127330312,51.5539821603253,8149.48774479177,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029940.raw,no
Ex_642_Em_2,23.7790451424397,0,3816,0.836139194499356,395.317450774865,19.8825916513634,52.2667813211984,5168.80227176014,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029950.raw,no
Ex_642_Em_2,23.8665849525201,0,3323,0.916267296349357,478.216914586367,21.8681712675378,56.2895311655039,5158.92936987136,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029960.raw,no
Ex_642_Em_2,23.8285031409788,0,3541,0.80896163713688,371.577473145088,19.2763449114475,48.0388731230074,4662.3475162332,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029970.raw,no
Ex_642_Em_2,23.8303313367421,0,2316,0.708650438374566,285.183425892678,16.8873747483935,34.7012887149871,2842.81931074875,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/029980.raw,no
Ex_642_Em_2,24.8782433893353,0,1997,0.650539724997687,261.931100800689,16.1842856129237,24.855366660823,1814.83278320682,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030000.raw,no
Ex_642_Em_2,24.6009758948137,0,2481,0.699253799035776,295.920014802199,17.202325854436,33.5871530183859,2726.86359993854,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030010.raw,no
Ex_642_Em_2,24.3980634039445,0,3191,0.792191498949182,373.569203545199,19.327938419428,46.7047617790231,4652.33198153255,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030020.raw,no
Ex_642_Em_2,24.5705820306793,0,4236,0.923979674182074,515.413421803949,22.702718379171,60.4512094932853,6743.53466594085,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030030.raw,no
Ex_642_Em_2,24.7512002921841,0,4422,1.05570184901913,682.771042393058,26.1298879139015,61.2940102828322,6199.43132538405,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030040.raw,no
Ex_642_Em_2,24.6173054784514,0,5106,1.1409741388763,788.919392359537,28.087708919731,70.765753120181,8150.06701542199,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030050.raw,no
Ex_642_Em_2,24.4932534696859,0,3592,1.07813292739579,697.328754580386,26.4069830647196,52.7413096705699,4319.8497660054,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030060.raw,no
Ex_642_Em_2,24.5269647918188,0,3094,1.08640969684465,710.027029518564,26.6463323839992,45.0040598825006,2933.87250646053,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030070.raw,no
Ex_642_Em_2,24.5065744338933,0,3233,1.01251344713489,615.696688609307,24.813236157529,46.5162614290539,3361.76834437677,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030080.raw,no
Ex_642_Em_2,24.4862159240321,0,2328,0.803991822514786,387.566840698108,19.6867173672532,35.2031127687487,2308.02587486873,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030090.raw,no
Ex_642_Em_2,24.3581493060628,0,2248,0.670132761121513,266.446657473882,16.3231938502819,24.8954521669097,1604.77670044532,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030100.raw,no
Ex_642_Em_2,24.3534997808619,0,2961,0.62105724688515,228.763130165889,15.1249175259202,28.0530345248208,2928.78720356078,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030110.raw,no
Ex_642_Em_2,24.3094939371804,0,3891,0.643043164934994,244.36110973692,15.6320539193326,51.5425873085237,8358.22926006092,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030120.raw,no
Ex_642_Em_2,24.2689142439737,0,6050,0.752183492292361,333.233220332667,18.254676670176,110.269911930025,26612.3804737387,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030130.raw,no
Ex_642_Em_2,24.2491295836377,0,6539,0.76933514690654,348.035428690273,18.6557076705836,126.623665914869,32929.7885066829,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030140.raw,no
Ex_642_Em_2,24.2262688093499,0,4768,0.652690067697915,250.027092864803,15.8122450292425,76.67686435298,16509.6872037701,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030150.raw,no
Ex_642_Em_2,24.1777589481373,0,2866,0.565209222140923,186.74568057175,13.6654923281874,28.3513339445633,3576.52069706242,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030160.raw,no
Ex_642_Em_2,24.1532908692476,0,1738,0.537062843052381,168.268504909699,12.9718350633092,14.147495378284,984.798260388144,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030170.raw,no
Ex_642_Em_2,24.1857428780131,0,1388,0.525953626517157,161.813134590757,12.7205791767025,10.3854878527445,490.198394451109,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030180.raw,no
Ex_642_Em_2,24.2064473338203,0,900,0.51795874737474,157.199968015515,12.5379411394182,7.54306013529495,240.343236347062,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030200.raw,no
Ex_642_Em_2,24.2654305332359,0,1170,0.521462340860685,160.111269966217,12.6535082078536,8.23609095724664,308.233009540288,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030210.raw,no
Ex_642_Em_2,24.2709569028488,0,1417,0.527744663401386,164.06709895785,12.8088679811235,9.73481398937142,437.421524556458,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030220.raw,no
Ex_642_Em_2,24.2853831994156,0,1596,0.530077003798332,165.717299955364,12.8731231624406,10.4669342128107,551.037937723803,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030230.raw,no
Ex_642_Em_2,24.2765060628196,0,1771,0.535361017869931,168.914080822083,12.9966949961166,12.1472732322549,738.268419813023,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030240.raw,no
Ex_642_Em_2,24.359803944485,0,2139,0.54536230061597,176.489065442662,13.2849187217183,14.6795560779211,1077.89287690391,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030250.raw,no
Ex_642_Em_2,24.3518588750913,0,3662,0.563429341654966,188.253542082506,13.7205518140673,24.9633160514809,3476.98329912429,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030260.raw,no
Ex_642_Em_2,24.3999415631848,0,4393,0.588903558983404,206.474265730483,14.3692124255466,38.8243102580812,7237.70789905957,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030270.raw,no
Ex_642_Em_2,24.427346092038,0,3839,0.598159663197795,213.494562021656,14.6114531112294,36.7746509192154,5796.4591749735,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030280.raw,no
Ex_642_Em_2,24.4756476260044,0,2855,0.599221256335649,215.101186392469,14.666328320083,27.0398677694422,2583.33831286186,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030290.raw,no
Ex_642_Em_2,24.5238112490869,0,2138,0.589693243148369,209.135728169991,14.4615257898325,22.8930507363015,1851.98582588339,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030300.raw,no
Ex_642_Em_2,24.5219094229364,0,2536,0.575271654134193,199.000660664012,14.1067593962615,20.4736490089071,1779.23668482421,3422500,/media/kmoradi/Elements/20210729_16_18_40_SW210318-07_R-HPC_15x_Zstep1um_50p_4ms/Ex_642_Em_2/143750/143750_146720/030310.raw,no
